time,hr
2.006340910821719,81.0410641862882
2.912494288325336,83.67120014365254
3.5803918208818817,83.67120014365254
4.412334361434771,83.29185361134036
5.334111073033279,85.92198956870469
6.0371611073033264,85.92198956870469
6.997996154139059,85.92198956870469
8.033042037925517,85.92198956870469
8.654069568197393,86.30133610101687
9.009500418856138,83.53318003739932
9.696927119031297,83.53318003739932
10.634327164724695,84.78091019789596
11.630314713273929,83.35738300447711
12.536468090777547,83.95948534936795
13.239518125047592,86.72764141298549
13.954285659888807,87.32974375787627
14.528443187876015,83.59255197908104
15.10260071586322,85.61818151739065
15.844709085370493,83.92595703227649
16.430584113928866,89.94089863931691
16.981306640773738,90.58652645492279
17.61014583809306,95.76589984779851
18.047599192749978,96.63723494853483
18.52801671616784,100.4172688633353
18.98109340491965,96.10704500643838
19.43417009367146,94.47996831362961
19.945834285279105,93.49477428919599
20.512180146218867,93.96311690584176
21.08633767420607,93.70734538026764
21.51988519533927,94.69253940470125
21.926091881806407,97.7617977115905
22.50024940979361,105.28239519983143
23.054877770162207,105.04533288770207
23.453272789581902,105.30110441327619
23.996183649379326,107.29612231275428
24.843749524027107,112.12277852116881
25.788961236767946,107.58239295683958
26.445141268753325,105.87767520669613
27.120850468357318,115.46910741572512
27.902017173101815,116.79911934871036
28.452739699946683,110.3099482240641
29.312023075165634,107.3297363001524
30.2962931231437,120.79274473191087
30.94075565455791,113.51437675416079
31.452419846165554,112.18436482117556
31.917214035488534,115.84189763688536
32.33513822252684,115.61061733236893
32.63979323737719,111.83758348037358
33.11630492727133,111.51953714857272
33.65921578706876,111.51953714857272
34.03026997182239,111.51953714857272
34.53802832990631,111.98787976521848
35.08093918970374,111.07431224657554
35.576980047216495,108.82352282152337
36.119890907013925,108.82352282152337
36.65499009976391,112.06133875674172
37.233053461274835,114.19489956590579
37.744717652882485,110.10342217884076
38.537601858198144,115.59202753911168
39.365638565227314,115.59202753911168
39.87730275683496,118.85649216515526
40.27960360977838,118.85649216515526
40.65456362805573,118.24690336253695
41.23262698956666,114.39949862469993
41.97473535907393,118.05703144040976
42.54498705353742,110.94516207652956
42.97462874114689,110.94516207652956
43.64252627370344,110.94516207652956
44.458845480161436,110.94516207652956
45.400151359378555,102.22335305445223
46.23990556697889,104.16295379005592
46.876556431345655,102.02939298089186
47.48977229457009,102.63898178351016
48.20063399588758,100.26835866221667
48.92711903129996,108.1642731775208
49.51689989338206,104.09111163275307
50.075434087274374,104.09111163275307
50.87612995963748,101.84032220770088
51.61823832914476,99.04548231733412
52.21192502475057,96.53189034019849
52.99309172949508,96.29482802806926
53.63364842738556,96.05776571593982
54.34060429517933,95.32834321708022
54.96163182545121,98.12318310744698
55.28191017439645,94.82492485173417
55.83653853476504,92.74086056927842
56.492718566750426,90.65679628682273
57.08640526235624,88.57273200436703
58.098016145000365,86.48866772191133
59.285389536212,84.40460343945563
60.30481208590357,88.85929084320466
61.320328802071415,88.85929084320466
62.12883634148197,86.07161586722275
62.65221803366079,84.40023758129307
63.32011556621733,84.40023758129324
64.14034060619906,79.40679738963301
65.0503998172264,79.40679738963318
65.93311819358769,82.19447236561527
66.53852238976467,83.86585065154512
66.92910574213693,85.94991493400086
67.31968909450916,88.5727320043678
67.87431745487775,88.5727320043678
