time,hr
1.2808035714285713,73.7414735106325
1.98383152173913,73.7414735106325
2.5423481711525184,75.66397002673837
3.2258475672877838,80.80346637510848
3.9991783126293985,84.02046620737272
4.6240920462387844,87.9488948930863
5.065437370600414,92.64491786804794
5.491159851621807,97.34094084300958
6.162942115251897,99.65064821653696
6.776138716356106,102.25263337498609
7.225295462387853,103.02022766423413
7.791623533471358,103.85091189506416
8.51027432712215,103.85091189506416
9.369530710835058,103.02022766423413
10.23269280538302,101.89726564848239
11.2833290200138,100.19252813059424
12.029319789510005,99.36184389976422
12.490193668046928,98.59424961051619
13.392412870945478,97.82665532126813
14.525069013112489,97.0590610320201
15.478062456866802,97.99620426066022
16.583378623188402,97.22860997141217
17.70431763285024,99.72877422781998
18.270645703933745,105.06066574238136
18.69636818495514,109.24897509499613
19.211922015182882,114.5808666095575
19.70794729123533,114.10072532574813
20.20397256728778,113.49111737434005
20.660940734989644,107.44779700632935
21.156966011042094,100.15644690994618
21.75844547964113,94.8245553953848
22.445850586611453,94.59326782574483
23.1215385610766,92.22257023693575
23.660526656314694,95.12506635734663
24.10968340234644,97.51667824766568
24.60570867839889,96.80524939421635
25.406379399585916,96.80524939421635
26.425769927536226,96.80524939421635
27.10926932367149,96.50473843225454
27.61310602139406,96.50473843225454
28.210679779158035,101.40447663831864
28.94885912698412,98.0323038729687
29.659698498964797,97.80101630332871
30.30414078674948,100.46805109073895
31.31571989302967,100.24233671554835
32.18669340924775,95.57388607912422
32.76083290200137,100.97138783267246
33.54978649068322,101.20267540231245
34.30358868184955,98.2433628299807
34.733216873706,98.46907720517132
35.15893935472739,98.23778963553133
35.764324534161474,96.21246064733305
36.713412267080734,95.53511847910167
37.80701130089716,92.77935650698274
38.599870600414064,92.33330190839135
39.1544815389924,91.88724730979996
39.615355417529315,91.44119271120857
40.34181763285023,91.44119271120857
41.40026526915113,89.49563541948089
42.134538906142154,89.07032754640558
42.669621290545194,88.64501967333027
43.532783385093154,88.21971180025494
44.25143417874395,87.79440392717963
44.94665070738439,88.71253208732097
45.53641304347825,88.71253208732097
46.001192632850234,86.85181014261627
46.684692028985495,86.85181014261627
47.39553140096617,86.85181014261627
48.235259230503786,87.4539314011273
49.25464975845409,87.66408352664698
50.05922619047618,89.52480547135166
50.641177104899924,89.52480547135166
51.19188233264319,89.52480547135166
51.539490596963404,89.52480547135166
52.129252933057266,86.81384305214881
52.76978951000689,86.81384305214881
53.34002329192545,85.83236334505185
53.980559868875076,84.31211392639948
54.58594504830917,83.14714018710605
55.30850155279502,85.0458292222782
56.03496376811593,82.8585315893191
56.59348041752932,83.23789003790503
57.17543133195306,84.75813945655742
57.79253364389233,85.92311319585085
58.265124654934425,83.43357337700623
58.83926414768805,82.52920993260967
59.581349206349195,83.13133119112071
