time,hr
1.0776566757493184,97.1727736812252
1.5189827429609442,96.72669961915567
1.8626702997275197,94.97808929584313
2.3860127157129876,91.56413580747103
3.139782016348773,91.56413580747103
3.9169845594913704,91.56413580747103
4.701998183469572,91.56413580747103
5.455767484105358,91.1180617454015
6.314986376021797,94.80882227337135
7.0921889191643945,99.70877427825809
7.619436875567665,99.26270021618856
8.162306993642142,103.23857772593865
8.8613987284287,103.91594944982201
9.576112624886466,101.4444580248422
10.161943687556764,96.09843195788594
10.911807447774748,96.09843195788594
11.864759309718435,92.12255444813586
12.5794732061762,91.4451827242525
13.012988192552223,91.4451827242525
13.719891008174384,91.4451827242525
14.63378746594005,91.4451827242525
15.524250681198907,91.01985629297691
16.19209809264305,90.59452986170132
16.750590372388736,89.56705589850756
17.570753860127155,88.5395819353138
18.222979109900088,87.51210797212005
18.640871934604903,83.87320406009553
19.14859218891916,83.27105652817728
19.82815622161671,83.27105652817718
20.710808356039962,83.27105652817718
21.421616712079924,83.87320406009535
22.183197093551314,86.9099604402017
23.284559491371475,86.9099604402017
24.38592188919164,86.90996044020179
25.245140781108077,89.60007408929103
25.827066303360574,88.99792655737286
26.362125340599448,88.99792655737286
27.16276112624886,85.96117017726661
27.916530426884645,89.46013556544013
28.59218891916439,88.71194770678716
29.302997275204355,88.71194770678716
29.90445049954586,88.71194770678716
30.728519527702083,89.5487010127607
31.86112624886466,86.24588974483322
32.880472297910984,84.50011807464298
33.74750227066302,85.10226560656115
34.31771117166211,85.70441313847931
34.911353315168014,88.71672503998414
35.887738419618515,88.5205709197381
36.70399636693914,90.02926248656912
37.38356039963668,92.6492733032267
37.899091734786545,91.85533063151225
38.35994550408718,91.64516933605849
39.00435967302451,90.55496538353265
39.535513169845586,89.45226722837384
40.08619436875566,86.83225641171634
40.65249772933696,86.64467654971794
41.01961852861034,87.74737470487675
41.54686648501361,87.7473747048769
42.09754768392369,88.85007286003571
42.66385104450498,88.4440794483635
43.35122615803813,86.92468256617592
44.01126248864667,86.92468256617592
44.745504087193446,86.92468256617592
45.34695731153495,87.16176266953514
45.928882833787455,89.15061647101771
46.717801998183454,94.00202405975698
47.311444141689364,94.48218629440854
47.784014532243404,98.26250389602333
48.28392370572206,99.27321381034406
48.68228882833786,99.27321381034406
49.26030881017256,105.0976438250731
49.95158946412351,106.41160129151812
50.490554041780186,109.3894634155102
51.00999091734785,115.21389343023966
51.56067211625793,116.25104385708678
52.05277020890098,108.076125669519
52.71280653950952,108.076125669519
53.47829246139871,105.63030824501382
54.20472297910989,100.07540087410338
54.888192552225235,100.07540087410362
55.5990009082652,106.99038543419715
56.41525885558582,106.44405575078049
57.055767484105345,103.03010226240819
57.51662125340597,100.20476144444487
58.086830154405064,99.672716744958
58.77811080835602,100.4986732340804
59.41861943687555,101.32939371160424
59.953678474114426,106.8519655310298
60.47311534968209,110.53079472108588
61.02379654859217,111.33964646017041
61.57057220708445,104.24438168011963
61.992370572207065,101.70884929892222
62.4571298819255,99.87703800746661
