video_id,label,time_s,fft_PCA_2_poly,hilbert_PCA_2_poly
Markiplier_Scared,unknown,15.0,89.63395963813498,81.3995458376229
Markiplier_Scared,unknown,17.0,78.96590118302015,81.59318868284558
Markiplier_Scared,unknown,19.0,74.0,81.76193831185282
Markiplier_Scared,unknown,21.0,74.13883089770356,82.07949455269156
Markiplier_Scared,unknown,23.0,78.13935281837162,82.42436191111656
