Subject ID,Recording ID,ROI,Extraction Method,Number of Windows,MAE (bpm),RMSE (bpm),Pearson r,Pearson p,Bias (bpm),SD (bpm),LoA Lower (bpm),LoA Upper (bpm),Mean rPPG (bpm),Median rPPG (bpm),Mean Ground Truth (bpm),Median Ground Truth (bpm),Mean Error (bpm),Median Error (bpm),Median Absolute Error (bpm)
s28,vid_s28_T3.avi,bbox_forehead,PCA_3,83,11.59,13.98,-0.006,0.957,7.39,11.93,-16.0,30.78,95.93,95.32,88.53,87.29,7.39,8.61,10.28
s28,vid_s28_T3.avi,bbox_forehead,ZCA_1,83,8.4,10.21,0.282,0.010,2.66,9.92,-16.78,22.11,91.2,91.93,88.53,87.29,2.66,2.23,7.62
s28,vid_s28_T3.avi,bbox_forehead,ZCA_2,83,8.78,10.63,0.105,0.346,3.42,10.12,-16.42,23.26,91.95,93.33,88.53,87.29,3.42,2.75,8.24
s28,vid_s28_T3.avi,bbox_forehead,ZCA_3,83,8.29,10.36,0.199,0.071,1.34,10.33,-18.92,21.59,89.87,89.56,88.53,87.29,1.34,1.79,8.07
s28,vid_s28_T3.avi,bbox_forehead,ICA_1,83,7.02,8.63,0.41,<0.001,-0.24,8.68,-17.25,16.76,88.29,87.51,88.53,87.29,-0.24,-0.39,5.6
s28,vid_s28_T3.avi,bbox_forehead,ICA_2,83,11.37,13.19,-0.082,0.459,4.04,12.64,-20.73,28.81,92.57,92.3,88.53,87.29,4.04,6.32,10.91
s28,vid_s28_T3.avi,bbox_forehead,ICA_3,83,10.42,12.58,0.3,0.006,8.48,9.35,-9.86,26.81,97.01,98.53,88.53,87.29,8.48,8.04,9.54
s28,vid_s28_T3.avi,bbox_forehead,CHROM,83,11.45,13.51,0.053,0.631,8.09,10.88,-13.24,29.43,96.63,97.35,88.53,87.29,8.09,10.2,10.53
s28,vid_s28_T3.avi,bbox_forehead,POS,83,12.28,14.43,0.18,0.103,10.5,9.95,-9.01,30.01,99.03,101.05,88.53,87.29,10.5,11.39,11.6
s28,vid_s28_T3.avi,mesh_forehead,R,83,15.62,18.04,-0.014,0.899,-14.58,10.68,-35.52,6.35,73.95,73.48,88.53,87.29,-14.58,-14.66,14.66
s28,vid_s28_T3.avi,mesh_forehead,G,83,12.76,14.83,0.11,0.321,-10.49,10.55,-31.15,10.18,78.05,77.65,88.53,87.29,-10.49,-11.01,11.01
s28,vid_s28_T3.avi,mesh_forehead,B,83,15.7,18.05,0.047,0.674,-14.8,10.4,-35.18,5.57,73.73,71.79,88.53,87.29,-14.8,-15.38,15.38
s28,vid_s28_T3.avi,mesh_forehead,GREY_W,83,14.25,16.51,0.046,0.679,-12.65,10.67,-33.57,8.27,75.88,75.13,88.53,87.29,-12.65,-13.17,13.17
s28,vid_s28_T3.avi,mesh_forehead,GREY_A,83,15.03,17.38,0.018,0.873,-13.73,10.73,-34.76,7.31,74.81,73.85,88.53,87.29,-13.73,-14.03,14.03
s28,vid_s28_T3.avi,mesh_forehead,PCA_1,83,15.04,17.39,0.017,0.881,-13.74,10.73,-34.77,7.3,74.8,73.83,88.53,87.29,-13.74,-14.03,14.03
s28,vid_s28_T3.avi,mesh_forehead,PCA_2,83,11.33,13.88,0.266,0.015,-9.24,10.42,-29.66,11.18,79.29,80.04,88.53,87.29,-9.24,-9.35,9.35
s28,vid_s28_T3.avi,mesh_forehead,PCA_3,83,12.67,14.97,0.159,0.152,10.64,10.59,-10.12,31.41,99.18,100.18,88.53,87.29,10.64,11.77,11.77
s28,vid_s28_T3.avi,mesh_forehead,ZCA_1,83,9.52,11.67,0.235,0.033,-6.75,9.57,-25.52,12.01,81.78,80.56,88.53,87.29,-6.75,-5.88,6.85
s28,vid_s28_T3.avi,mesh_forehead,ZCA_2,83,12.78,14.94,0.256,0.020,10.78,10.4,-9.61,31.17,99.31,101.67,88.53,87.29,10.78,11.31,11.31
s28,vid_s28_T3.avi,mesh_forehead,ZCA_3,83,10.09,12.33,0.486,<0.001,-7.47,9.87,-26.82,11.87,81.06,79.67,88.53,87.29,-7.47,-6.93,8.45
s28,vid_s28_T3.avi,mesh_forehead,ICA_1,83,12.65,15.22,0.114,0.307,10.07,11.48,-12.43,32.57,98.6,98.15,88.53,87.29,10.07,11.01,11.31
s28,vid_s28_T3.avi,mesh_forehead,ICA_2,83,9.0,10.58,0.292,0.007,-5.26,9.23,-23.35,12.84,83.27,83.72,88.53,87.29,-5.26,-6.32,8.66
s28,vid_s28_T3.avi,mesh_forehead,ICA_3,83,9.45,11.67,0.434,<0.001,-5.17,10.52,-25.8,15.46,83.36,81.22,88.53,87.29,-5.17,-5.26,8.07
s28,vid_s28_T3.avi,mesh_forehead,CHROM,83,12.75,14.97,0.23,0.037,10.81,10.42,-9.6,31.23,99.35,100.94,88.53,87.29,10.81,11.44,11.48
s28,vid_s28_T3.avi,mesh_forehead,POS,83,14.22,16.83,0.076,0.492,12.25,11.61,-10.51,35.01,100.78,100.05,88.53,87.29,12.25,13.96,13.96
s34,vid_s34_T1.avi,manual,R,83,6.75,9.26,-0.084,0.451,1.21,9.24,-16.9,19.32,76.95,75.52,75.74,75.6,1.21,-0.29,4.59
s34,vid_s34_T1.avi,manual,G,83,4.68,5.85,0.151,0.173,-0.69,5.84,-12.15,10.77,75.05,74.23,75.74,75.6,-0.69,-0.79,4.44
s34,vid_s34_T1.avi,manual,B,83,4.67,5.94,0.059,0.597,0.14,5.97,-11.57,11.84,75.88,77.03,75.74,75.6,0.14,0.06,3.76
s34,vid_s34_T1.avi,manual,GREY_W,83,5.28,6.65,0.06,0.592,-0.24,6.69,-13.35,12.86,75.5,75.14,75.74,75.6,-0.24,-0.4,4.56
s34,vid_s34_T1.avi,manual,GREY_A,83,5.35,6.66,0.022,0.844,-0.04,6.7,-13.16,13.09,75.7,75.69,75.74,75.6,-0.04,-0.27,4.7
s34,vid_s34_T1.avi,manual,PCA_1,83,5.44,6.79,0.015,0.896,0.0,6.83,-13.39,13.39,75.74,75.35,75.74,75.6,0.0,-0.29,4.67
s34,vid_s34_T1.avi,manual,PCA_2,83,6.85,8.89,0.134,0.229,1.36,8.84,-15.97,18.69,77.1,76.27,75.74,75.6,1.36,-0.03,5.41
s34,vid_s34_T1.avi,manual,PCA_3,83,2.71,3.34,0.313,0.004,-1.45,3.03,-7.39,4.49,74.29,73.61,75.74,75.6,-1.45,-1.86,2.51
s34,vid_s34_T1.avi,manual,ZCA_1,83,5.33,7.0,0.055,0.621,-2.36,6.64,-15.36,10.65,73.38,73.92,75.74,75.6,-2.36,-2.7,4.11
s34,vid_s34_T1.avi,manual,ZCA_2,83,3.42,4.25,0.081,0.464,-1.02,4.15,-9.16,7.13,74.72,73.75,75.74,75.6,-1.02,-2.09,3.02
s34,vid_s34_T1.avi,manual,ZCA_3,83,3.33,4.58,0.312,0.004,-0.79,4.54,-9.68,8.1,74.95,74.6,75.74,75.6,-0.79,-1.05,2.39
s34,vid_s34_T1.avi,manual,ICA_1,83,4.48,5.88,0.229,0.037,-2.96,5.12,-12.99,7.07,72.78,72.65,75.74,75.6,-2.96,-2.69,3.36
s34,vid_s34_T1.avi,manual,ICA_2,83,3.75,4.86,0.337,0.002,-0.59,4.86,-10.11,8.93,75.15,75.55,75.74,75.6,-0.59,-0.46,2.55
s34,vid_s34_T1.avi,manual,ICA_3,83,3.72,4.67,0.072,0.517,-1.15,4.56,-10.08,7.78,74.59,73.53,75.74,75.6,-1.15,-2.01,3.4
s34,vid_s34_T1.avi,manual,CHROM,83,2.8,3.45,0.168,0.128,-1.29,3.22,-7.6,5.03,74.45,73.71,75.74,75.6,-1.29,-1.9,2.44
s34,vid_s34_T1.avi,manual,POS,83,2.79,3.48,0.078,0.486,-1.67,3.07,-7.68,4.34,74.07,73.54,75.74,75.6,-1.67,-2.28,2.52
s34,vid_s34_T1.avi,none,R,83,7.65,9.33,-0.039,0.728,-1.18,9.31,-19.43,17.06,74.56,74.55,75.74,75.6,-1.18,-1.66,6.39
s34,vid_s34_T1.avi,none,G,83,5.26,6.79,0.113,0.308,-2.32,6.42,-14.9,10.26,73.42,74.09,75.74,75.6,-2.32,-1.93,3.99
s34,vid_s34_T1.avi,none,B,83,6.98,8.55,0.073,0.510,0.39,8.59,-16.45,17.23,76.13,76.01,75.74,75.6,0.39,1.42,5.81
s34,vid_s34_T1.avi,none,GREY_W,83,5.8,7.34,0.061,0.584,-2.01,7.1,-15.93,11.92,73.73,74.62,75.74,75.6,-2.01,-1.14,4.19
s34,vid_s34_T1.avi,none,GREY_A,83,6.07,7.55,0.039,0.727,-1.51,7.45,-16.11,13.09,74.23,75.32,75.74,75.6,-1.51,-0.49,4.96
s34,vid_s34_T1.avi,none,PCA_1,83,6.09,7.59,0.035,0.751,-1.56,7.47,-16.21,13.08,74.18,75.23,75.74,75.6,-1.56,-0.55,5.13
s34,vid_s34_T1.avi,none,PCA_2,83,7.61,10.28,0.311,0.004,3.63,9.68,-15.34,22.59,79.37,78.39,75.74,75.6,3.63,2.7,6.04
s34,vid_s34_T1.avi,none,PCA_3,83,2.85,3.41,0.491,<0.001,-1.86,2.87,-7.49,3.76,73.88,73.32,75.74,75.6,-1.86,-2.38,2.75
s34,vid_s34_T1.avi,none,ZCA_1,83,7.68,11.19,0.168,0.129,0.58,11.24,-21.45,22.61,76.32,73.9,75.74,75.6,0.58,-1.45,4.71
s34,vid_s34_T1.avi,none,ZCA_2,83,2.54,2.99,0.54,<0.001,-1.91,2.31,-6.44,2.63,73.83,73.16,75.74,75.6,-1.91,-2.26,2.52
s34,vid_s34_T1.avi,none,ZCA_3,83,3.58,4.37,0.327,0.003,0.16,4.4,-8.46,8.77,75.9,75.39,75.74,75.6,0.16,-0.32,2.75
s34,vid_s34_T1.avi,none,ICA_1,83,3.21,4.09,0.438,<0.001,-1.87,3.65,-9.04,5.29,73.87,73.06,75.74,75.6,-1.87,-2.39,2.77
s34,vid_s34_T1.avi,none,ICA_2,83,10.36,12.55,0.121,0.278,3.66,12.08,-20.01,27.33,79.4,78.26,75.74,75.6,3.66,2.52,9.77
s34,vid_s34_T1.avi,none,ICA_3,83,4.34,5.95,0.253,0.021,0.4,5.97,-11.31,12.1,76.14,75.24,75.74,75.6,0.4,0.31,3.27
s34,vid_s34_T1.avi,none,CHROM,83,2.28,2.57,0.534,<0.001,-1.72,1.93,-5.5,2.07,74.02,73.37,75.74,75.6,-1.72,-2.19,2.34
s34,vid_s34_T1.avi,none,POS,83,2.56,2.88,0.405,<0.001,-1.84,2.24,-6.22,2.55,73.9,73.46,75.74,75.6,-1.84,-2.53,2.63
s34,vid_s34_T1.avi,face_track,R,83,11.5,14.8,-0.199,0.071,10.57,10.42,-9.86,31.0,86.31,84.56,75.74,75.6,10.57,7.43,7.72
s34,vid_s34_T1.avi,face_track,G,83,10.61,14.3,-0.106,0.341,9.23,10.99,-12.3,30.76,84.97,82.07,75.74,75.6,9.23,6.73,6.91
s34,vid_s34_T1.avi,face_track,B,83,10.74,14.83,-0.104,0.351,9.06,11.81,-14.09,32.22,84.8,81.82,75.74,75.6,9.06,5.66,7.03
s34,vid_s34_T1.avi,face_track,GREY_W,83,11.21,14.91,-0.137,0.217,9.97,11.16,-11.9,31.84,85.71,82.18,75.74,75.6,9.97,6.73,7.26
s34,vid_s34_T1.avi,face_track,GREY_A,83,11.22,14.97,-0.133,0.231,9.94,11.26,-12.12,32.0,85.68,82.31,75.74,75.6,9.94,5.72,7.38
s34,vid_s34_T1.avi,face_track,PCA_1,83,11.28,14.97,-0.14,0.207,10.04,11.17,-11.85,31.94,85.78,82.42,75.74,75.6,10.04,6.05,7.42
s34,vid_s34_T1.avi,face_track,PCA_2,83,8.67,11.07,-0.08,0.470,7.34,8.34,-9.0,23.67,83.08,81.65,75.74,75.6,7.34,6.18,6.66
s34,vid_s34_T1.avi,face_track,PCA_3,83,3.75,4.98,0.141,0.203,0.24,5.0,-9.57,10.04,75.98,75.41,75.74,75.6,0.24,-0.55,2.6
s34,vid_s34_T1.avi,face_track,ZCA_1,83,8.86,11.0,-0.191,0.084,7.35,8.23,-8.79,23.49,83.09,83.16,75.74,75.6,7.35,8.72,8.73
s34,vid_s34_T1.avi,face_track,ZCA_2,83,4.1,5.34,0.164,0.139,-0.64,5.34,-11.1,9.83,75.1,73.8,75.74,75.6,-0.64,-1.27,3.01
s34,vid_s34_T1.avi,face_track,ZCA_3,83,4.62,5.58,0.146,0.189,2.44,5.05,-7.46,12.34,78.18,78.16,75.74,75.6,2.44,2.55,4.38
s34,vid_s34_T1.avi,face_track,ICA_1,83,5.8,7.31,0.062,0.577,3.13,6.65,-9.89,16.16,78.87,78.61,75.74,75.6,3.13,2.36,5.16
s34,vid_s34_T1.avi,face_track,ICA_2,83,7.5,9.26,-0.071,0.522,6.52,6.63,-6.47,19.5,82.26,82.49,75.74,75.6,6.52,6.5,6.5
s34,vid_s34_T1.avi,face_track,ICA_3,83,4.91,6.32,0.198,0.072,1.28,6.23,-10.93,13.49,77.02,76.06,75.74,75.6,1.28,0.46,3.77
s34,vid_s34_T1.avi,face_track,CHROM,83,3.76,4.73,0.184,0.096,0.22,4.75,-9.09,9.54,75.96,74.27,75.74,75.6,0.22,-1.23,2.89
s34,vid_s34_T1.avi,face_track,POS,83,3.49,4.73,0.151,0.174,-0.19,4.76,-9.52,9.14,75.55,74.74,75.74,75.6,-0.19,-0.45,2.41
s34,vid_s34_T1.avi,bbox_forehead,R,83,18.06,19.86,0.121,0.275,17.95,8.55,1.19,34.71,93.69,95.1,75.74,75.6,17.95,18.63,18.63
s34,vid_s34_T1.avi,bbox_forehead,G,83,15.36,16.84,0.193,0.080,15.31,7.04,1.52,29.11,91.06,92.3,75.74,75.6,15.31,16.05,16.05
s34,vid_s34_T1.avi,bbox_forehead,B,83,12.55,15.26,-0.02,0.860,11.78,9.77,-7.38,30.93,87.52,87.24,75.74,75.6,11.78,10.94,10.94
s34,vid_s34_T1.avi,bbox_forehead,GREY_W,83,16.15,17.62,0.126,0.256,16.03,7.37,1.59,30.47,91.77,93.16,75.74,75.6,16.03,17.0,17.0
s34,vid_s34_T1.avi,bbox_forehead,GREY_A,83,15.15,16.76,0.066,0.554,14.94,7.63,-0.01,29.9,90.68,90.62,75.74,75.6,14.94,15.01,15.01
s34,vid_s34_T1.avi,bbox_forehead,PCA_1,83,15.83,17.34,0.08,0.473,15.65,7.52,0.92,30.38,91.39,91.73,75.74,75.6,15.65,15.44,15.44
s34,vid_s34_T1.avi,bbox_forehead,PCA_2,83,11.61,13.74,0.099,0.374,11.2,8.0,-4.47,26.88,86.94,86.8,75.74,75.6,11.2,10.04,10.04
s34,vid_s34_T1.avi,bbox_forehead,PCA_3,83,6.98,8.55,0.468,<0.001,5.1,6.91,-8.45,18.64,80.84,81.42,75.74,75.6,5.1,5.09,6.4
s34,vid_s34_T1.avi,bbox_forehead,ZCA_1,83,13.57,15.44,-0.033,0.764,13.53,7.48,-1.14,28.19,89.27,89.7,75.74,75.6,13.53,13.3,13.3
s34,vid_s34_T1.avi,bbox_forehead,ZCA_2,83,8.34,10.36,0.418,<0.001,6.09,8.44,-10.45,22.62,81.83,81.53,75.74,75.6,6.09,6.02,7.24
s34,vid_s34_T1.avi,bbox_forehead,ZCA_3,83,10.37,12.73,-0.016,0.885,9.16,8.9,-8.3,26.61,84.9,85.72,75.74,75.6,9.16,10.35,10.35
s34,vid_s34_T1.avi,bbox_forehead,ICA_1,83,7.14,8.69,0.488,<0.001,4.77,7.31,-9.55,19.09,80.51,80.88,75.74,75.6,4.77,5.29,6.2
s34,vid_s34_T1.avi,bbox_forehead,ICA_2,83,17.32,18.89,0.071,0.521,17.32,7.59,2.44,32.2,93.06,94.27,75.74,75.6,17.32,18.02,18.02
s34,vid_s34_T1.avi,bbox_forehead,ICA_3,83,10.45,13.08,-0.058,0.602,9.27,9.29,-8.93,27.47,85.01,85.39,75.74,75.6,9.27,9.48,9.48
s34,vid_s34_T1.avi,bbox_forehead,CHROM,83,9.19,11.31,0.522,<0.001,8.48,7.53,-6.27,23.23,84.22,83.99,75.74,75.6,8.48,8.03,8.03
s34,vid_s34_T1.avi,bbox_forehead,POS,83,7.7,9.38,0.474,<0.001,5.15,7.89,-10.31,20.61,80.89,80.79,75.74,75.6,5.15,5.33,6.96
s34,vid_s34_T1.avi,mesh_forehead,R,83,8.8,11.35,0.196,0.075,4.15,10.63,-16.69,24.99,79.89,77.82,75.74,75.6,4.15,1.28,6.91
s34,vid_s34_T1.avi,mesh_forehead,G,83,5.48,6.94,0.209,0.058,0.95,6.92,-12.62,14.51,76.69,76.76,75.74,75.6,0.95,0.22,4.17
s34,vid_s34_T1.avi,mesh_forehead,B,83,6.81,8.47,0.121,0.274,2.55,8.13,-13.38,18.48,78.29,77.65,75.74,75.6,2.55,0.66,6.19
s34,vid_s34_T1.avi,mesh_forehead,GREY_W,83,6.84,8.49,0.203,0.065,2.21,8.25,-13.96,18.37,77.95,77.61,75.74,75.6,2.21,0.69,5.56
s34,vid_s34_T1.avi,mesh_forehead,GREY_A,83,7.32,9.0,0.189,0.087,2.66,8.65,-14.29,19.61,78.4,78.15,75.74,75.6,2.66,0.98,5.93
s34,vid_s34_T1.avi,mesh_forehead,PCA_1,83,7.4,9.12,0.19,0.085,2.73,8.75,-14.42,19.89,78.47,78.13,75.74,75.6,2.73,1.05,5.87
s34,vid_s34_T1.avi,mesh_forehead,PCA_2,83,5.27,6.91,0.449,<0.001,2.68,6.41,-9.88,15.24,78.42,77.39,75.74,75.6,2.68,2.38,3.64
s34,vid_s34_T1.avi,mesh_forehead,PCA_3,83,3.16,4.53,0.184,0.095,-1.46,4.31,-9.91,6.99,74.28,73.1,75.74,75.6,-1.46,-2.06,2.68
s34,vid_s34_T1.avi,mesh_forehead,ZCA_1,83,4.81,6.7,0.515,<0.001,1.14,6.65,-11.89,14.16,76.88,75.28,75.74,75.6,1.14,-0.23,3.83
s34,vid_s34_T1.avi,mesh_forehead,ZCA_2,83,3.01,3.72,0.068,0.543,-2.43,2.83,-7.98,3.12,73.31,73.08,75.74,75.6,-2.43,-2.22,2.39
s34,vid_s34_T1.avi,mesh_forehead,ZCA_3,83,6.93,9.22,0.181,0.102,4.21,8.26,-11.97,20.39,79.95,78.14,75.74,75.6,4.21,3.3,5.0
s34,vid_s34_T1.avi,mesh_forehead,ICA_1,83,8.91,11.96,0.387,<0.001,5.82,10.52,-14.8,26.43,81.56,80.38,75.74,75.6,5.82,3.86,5.7
s34,vid_s34_T1.avi,mesh_forehead,ICA_2,83,3.38,4.14,-0.012,0.912,-1.94,3.68,-9.15,5.27,73.8,72.94,75.74,75.6,-1.94,-2.63,2.89
s34,vid_s34_T1.avi,mesh_forehead,ICA_3,83,8.79,14.19,-0.171,0.122,5.15,13.3,-20.92,31.22,80.89,75.9,75.74,75.6,5.15,0.04,3.88
s34,vid_s34_T1.avi,mesh_forehead,CHROM,83,2.76,3.2,0.182,0.100,-2.34,2.19,-6.64,1.95,73.4,73.12,75.74,75.6,-2.34,-2.35,2.44
s34,vid_s34_T1.avi,mesh_forehead,POS,83,3.51,4.43,-0.022,0.842,-1.91,4.02,-9.8,5.98,73.83,72.94,75.74,75.6,-1.91,-2.65,2.95
