Subject ID,Recording ID,ROI,Extraction Method,Number of Windows,MAE (bpm),RMSE (bpm),Pearson r,Pearson p,Bias (bpm),SD (bpm),LoA Lower (bpm),LoA Upper (bpm),Mean rPPG (bpm),Median rPPG (bpm),Mean Ground Truth (bpm),Median Ground Truth (bpm),Mean Error (bpm),Median Error (bpm),Median Absolute Error (bpm)
s34,vid_s34_T1.avi,none,ICA_2,83,9.74,13.13,0.222,0.044,6.66,11.39,-15.66,28.97,82.4,81.32,75.74,75.6,6.66,4.31,8.23
s34,vid_s34_T1.avi,none,ICA_3,83,7.26,8.87,0.023,0.835,4.12,7.9,-11.38,19.61,79.86,78.99,75.74,75.6,4.12,3.89,6.59
s34,vid_s34_T1.avi,none,CHROM,83,3.3,3.56,0.407,<0.001,-2.42,2.63,-7.58,2.75,73.32,72.44,75.74,75.6,-2.42,-3.24,3.41
s34,vid_s34_T1.avi,none,POS,83,3.05,3.55,0.307,0.005,-1.78,3.1,-7.85,4.3,73.96,73.65,75.74,75.6,-1.78,-2.8,3.28
s34,vid_s34_T1.avi,face_track,R,83,12.7,14.95,-0.252,0.022,12.61,8.09,-3.25,28.46,88.35,89.57,75.74,75.6,12.61,12.96,12.96
s34,vid_s34_T1.avi,face_track,G,83,11.6,14.62,-0.198,0.073,11.38,9.23,-6.7,29.46,87.12,87.57,75.74,75.6,11.38,11.48,11.48
s34,vid_s34_T1.avi,face_track,B,83,11.64,14.85,-0.205,0.062,11.33,9.66,-7.6,30.25,87.07,86.88,75.74,75.6,11.33,10.81,10.81
s34,vid_s34_T1.avi,face_track,GREY_W,83,12.33,15.2,-0.211,0.055,12.18,9.15,-5.75,30.11,87.92,88.92,75.74,75.6,12.18,11.89,11.89
s34,vid_s34_T1.avi,face_track,GREY_A,83,12.32,15.21,-0.203,0.066,12.18,9.17,-5.78,30.15,87.92,88.99,75.74,75.6,12.18,12.19,12.19
s34,vid_s34_T1.avi,face_track,PCA_1,83,12.32,15.21,-0.203,0.066,12.18,9.17,-5.78,30.15,87.92,88.99,75.74,75.6,12.18,12.19,12.19
s34,vid_s34_T1.avi,face_track,PCA_2,83,9.87,12.17,-0.124,0.264,9.27,7.93,-6.28,24.82,85.01,84.67,75.74,75.6,9.27,8.28,8.28
s34,vid_s34_T1.avi,face_track,PCA_3,83,3.37,4.12,0.018,0.868,-0.96,4.03,-8.86,6.93,74.78,73.53,75.74,75.6,-0.96,-2.55,3.06
s34,vid_s34_T1.avi,face_track,ZCA_1,83,8.29,10.16,-0.148,0.181,7.61,6.77,-5.67,20.89,83.35,83.02,75.74,75.6,7.61,7.48,7.48
s34,vid_s34_T1.avi,face_track,ZCA_2,83,4.29,5.43,-0.016,0.889,-0.34,5.45,-11.03,10.34,75.4,73.07,75.74,75.6,-0.34,-2.5,3.51
s34,vid_s34_T1.avi,face_track,ZCA_3,83,8.52,10.41,-0.21,0.057,7.94,6.77,-5.34,21.21,83.68,83.55,75.74,75.6,7.94,7.34,7.34
s34,vid_s34_T1.avi,face_track,ICA_1,83,3.6,4.87,-0.056,0.618,1.5,4.66,-7.64,10.63,77.24,76.99,75.74,75.6,1.5,0.6,2.4
s34,vid_s34_T1.avi,face_track,ICA_2,83,4.3,6.03,-0.001,0.995,2.74,5.4,-7.85,13.33,78.48,76.78,75.74,75.6,2.74,0.96,2.77
s34,vid_s34_T1.avi,face_track,ICA_3,83,8.81,10.88,-0.103,0.355,8.48,6.85,-4.95,21.91,84.22,84.1,75.74,75.6,8.48,8.52,8.52
s34,vid_s34_T1.avi,face_track,CHROM,83,3.45,4.18,0.04,0.718,-0.86,4.12,-8.93,7.21,74.88,73.74,75.74,75.6,-0.86,-2.2,2.93
s34,vid_s34_T1.avi,face_track,POS,83,3.26,4.0,0.032,0.776,-1.12,3.87,-8.7,6.46,74.62,73.34,75.74,75.6,-1.12,-2.31,2.75
s34,vid_s34_T1.avi,bbox_forehead,R,83,15.09,16.38,0.157,0.157,15.06,6.48,2.35,27.76,90.8,91.11,75.74,75.6,15.06,16.23,16.23
s34,vid_s34_T1.avi,bbox_forehead,G,83,12.77,13.79,0.226,0.040,12.76,5.27,2.44,23.08,88.5,88.84,75.74,75.6,12.76,12.55,12.55
s34,vid_s34_T1.avi,bbox_forehead,B,83,10.87,12.95,0.025,0.821,10.54,7.57,-4.3,25.38,86.28,87.08,75.74,75.6,10.54,10.8,10.8
s34,vid_s34_T1.avi,bbox_forehead,GREY_W,83,13.37,14.46,0.157,0.157,13.32,5.65,2.26,24.39,89.06,89.6,75.74,75.6,13.32,12.97,12.97
s34,vid_s34_T1.avi,bbox_forehead,GREY_A,83,12.58,13.76,0.107,0.336,12.48,5.84,1.04,23.92,88.22,87.73,75.74,75.6,12.48,11.39,11.39
s34,vid_s34_T1.avi,bbox_forehead,PCA_1,83,12.64,13.82,0.108,0.331,12.55,5.83,1.12,23.97,88.29,87.91,75.74,75.6,12.55,11.33,11.33
s34,vid_s34_T1.avi,bbox_forehead,PCA_2,83,12.14,13.19,0.261,0.017,12.14,5.19,1.96,22.32,87.88,86.95,75.74,75.6,12.14,11.39,11.39
s34,vid_s34_T1.avi,bbox_forehead,PCA_3,83,6.57,8.1,0.379,<0.001,5.91,5.57,-5.0,16.83,81.65,81.07,75.74,75.6,5.91,6.21,6.21
s34,vid_s34_T1.avi,bbox_forehead,ZCA_1,83,12.79,13.87,0.027,0.807,12.79,5.39,2.22,23.35,88.53,88.98,75.74,75.6,12.79,13.26,13.26
s34,vid_s34_T1.avi,bbox_forehead,ZCA_2,83,7.94,10.11,0.518,<0.001,6.96,7.37,-7.49,21.41,82.7,82.08,75.74,75.6,6.96,6.01,6.45
s34,vid_s34_T1.avi,bbox_forehead,ZCA_3,83,11.05,12.36,0.287,0.008,10.96,5.74,-0.29,22.21,86.7,86.2,75.74,75.6,10.96,10.75,10.75
s34,vid_s34_T1.avi,bbox_forehead,ICA_1,83,6.86,8.84,0.557,<0.001,5.78,6.72,-7.39,18.96,81.52,80.9,75.74,75.6,5.78,4.85,4.85
s34,vid_s34_T1.avi,bbox_forehead,ICA_2,83,12.47,13.47,0.122,0.272,12.47,5.14,2.4,22.53,88.21,87.88,75.74,75.6,12.47,11.97,11.97
s34,vid_s34_T1.avi,bbox_forehead,ICA_3,83,9.37,11.23,0.133,0.231,8.66,7.19,-5.44,22.76,84.4,84.67,75.74,75.6,8.66,8.72,8.72
s34,vid_s34_T1.avi,bbox_forehead,CHROM,83,7.33,9.17,0.494,<0.001,6.82,6.17,-5.27,18.9,82.56,81.68,75.74,75.6,6.82,6.15,6.15
s34,vid_s34_T1.avi,bbox_forehead,POS,83,6.68,8.29,0.374,<0.001,5.47,6.27,-6.81,17.76,81.21,80.72,75.74,75.6,5.47,5.89,5.89
s34,vid_s34_T1.avi,mesh_forehead,R,83,7.66,10.26,0.121,0.277,6.03,8.35,-10.33,22.39,81.77,80.81,75.74,75.6,6.03,4.37,5.86
s34,vid_s34_T1.avi,mesh_forehead,G,83,4.07,5.4,0.154,0.164,1.51,5.21,-8.71,11.73,77.25,76.63,75.74,75.6,1.51,0.82,3.21
s34,vid_s34_T1.avi,mesh_forehead,B,83,6.25,7.88,0.034,0.759,4.32,6.63,-8.67,17.31,80.06,79.79,75.74,75.6,4.32,4.43,4.91
s34,vid_s34_T1.avi,mesh_forehead,GREY_W,83,5.22,6.82,0.146,0.189,3.09,6.12,-8.9,15.07,78.83,78.44,75.74,75.6,3.09,2.57,3.8
s34,vid_s34_T1.avi,mesh_forehead,GREY_A,83,5.9,7.6,0.121,0.275,3.91,6.56,-8.95,16.76,79.65,78.77,75.74,75.6,3.91,3.35,4.56
s34,vid_s34_T1.avi,mesh_forehead,PCA_1,83,5.9,7.59,0.121,0.276,3.9,6.55,-8.94,16.75,79.64,78.78,75.74,75.6,3.9,3.35,4.57
s34,vid_s34_T1.avi,mesh_forehead,PCA_2,83,2.49,3.12,0.276,0.012,-1.06,2.96,-6.85,4.74,74.68,73.9,75.74,75.6,-1.06,-1.48,1.96
s34,vid_s34_T1.avi,mesh_forehead,PCA_3,83,3.42,3.85,0.259,0.018,-2.73,2.74,-8.09,2.63,73.01,72.12,75.74,75.6,-2.73,-3.46,3.62
s34,vid_s34_T1.avi,mesh_forehead,ZCA_1,83,2.7,3.12,0.478,<0.001,-1.77,2.58,-6.83,3.29,73.97,73.24,75.74,75.6,-1.77,-2.25,2.83
s34,vid_s34_T1.avi,mesh_forehead,ZCA_2,83,3.42,3.85,0.072,0.520,-2.84,2.61,-7.95,2.27,72.9,72.34,75.74,75.6,-2.84,-3.12,3.26
s34,vid_s34_T1.avi,mesh_forehead,ZCA_3,83,4.37,6.01,0.176,0.112,3.17,5.13,-6.89,13.23,78.91,78.36,75.74,75.6,3.17,1.83,2.91
s34,vid_s34_T1.avi,mesh_forehead,ICA_1,83,8.62,11.49,0.284,0.009,7.69,8.59,-9.13,24.52,83.43,82.08,75.74,75.6,7.69,6.38,6.77
s34,vid_s34_T1.avi,mesh_forehead,ICA_2,83,3.74,4.06,0.075,0.499,-2.9,2.86,-8.51,2.7,72.84,72.12,75.74,75.6,-2.9,-3.67,3.78
s34,vid_s34_T1.avi,mesh_forehead,ICA_3,83,7.79,9.6,0.254,0.020,6.75,6.87,-6.71,20.21,82.49,81.79,75.74,75.6,6.75,6.74,6.74
s34,vid_s34_T1.avi,mesh_forehead,CHROM,83,3.4,3.73,0.074,0.505,-2.69,2.6,-7.79,2.41,73.05,72.52,75.74,75.6,-2.69,-2.95,3.25
s34,vid_s34_T1.avi,mesh_forehead,POS,83,3.88,4.23,-0.01,0.928,-2.96,3.04,-8.91,3.0,72.78,72.01,75.74,75.6,-2.96,-3.67,3.84
